movieId,title,genres
933942376960,Mystic Pizza (1988),Comedy|Drama|Romance
933942380586,Prelude to a Kiss (1992),Comedy|Drama|Romance
933942386589,Coffy (1973),Action|Crime|Thriller
933942389509,Foxy Brown (1974),Action|Crime|Drama
933942393673,I'm Gonna Git You Sucka (1988),Action|Comedy
933942395286,Untamed Heart (1993),Drama|Romance
933942400217,Sugar & Spice (2001),Comedy
933942404670,"Wedding Planner, The (2001)",Comedy|Romance
933942407989,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",Drama
933942414572,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller
933942419092,Amazing Grace and Chuck (1987),Drama
933942420978,Amazon Women on the Moon (1987),Comedy|Sci-Fi
933942426057,Baby Boom (1987),Comedy
933942430532,Back to the Beach (1987),Comedy
933942435164,Barfly (1987),Comedy|Drama|Romance
933942438500,Best Seller (1987),Thriller
933942443995,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
933942445515,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
933942449105,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller
933942455340,Born in East L.A. (1987),Comedy
933942457428,"Brave Little Toaster, The (1987)",Animation|Children
933942464200,Can't Buy Me Love (1987),Comedy|Romance
933942464884,Cherry 2000 (1987),Romance|Sci-Fi
933942470951,Cop (1988),Thriller
933942474735,Eddie Murphy Raw (1987),Comedy|Documentary
933942478792,Empire of the Sun (1987),Action|Adventure|Drama|War
933942482141,Ernest Goes to Camp (1987),Comedy
933942486252,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
933942492758,Flowers in the Attic (1987),Drama|Thriller
933942497218,"Fourth Protocol, The (1987)",Thriller
933942498439,Gardens of Stone (1987),Drama|War
933942502253,"Glass Menagerie, The (1987)",Drama
933942508902,Hiding Out (1987),Comedy
933942512641,Hollywood Shuffle (1987),Comedy
933942514298,Hope and Glory (1987),Drama
933942519160,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
933942523138,Ishtar (1987),Comedy
933941481217,Jaws: The Revenge (1987),Horror|Thriller
933941485403,Leonard Part 6 (1987),Comedy|Sci-Fi
933941486294,Less Than Zero (1987),Drama
933941489679,"Like Father, Like Son (1987)",Comedy
933941496073,"Lost Boys, The (1987)",Comedy|Horror|Thriller
933941498756,Made in Heaven (1987),Fantasy|Romance
933941504083,Maid to Order (1987),Comedy|Fantasy
933941506631,Making Mr. Right (1987),Comedy|Romance|Sci-Fi
933941512664,Mannequin (1987),Comedy|Romance
933941515784,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi
933941522240,"Monster Squad, The (1987)",Adventure|Comedy|Horror
933941526340,My Demon Lover (1987),Comedy|Horror
933941527880,No Man's Land (1987),Crime|Drama
933941534317,Head Over Heels (2001),Comedy|Romance
933941537924,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller
933941539316,Valentine (2001),Horror|Mystery
933941546971,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
933941550796,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance
933941552574,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance
933941557180,Hannibal (2001),Horror|Thriller
933941560632,Saving Silverman (Evil Woman) (2001),Comedy|Romance
933941567383,Vatel (2000),Drama
933941570007,Down to Earth (2001),Comedy|Fantasy|Romance
933941571963,Recess: School's Out (2001),Animation|Children
933941579402,Sweet November (2001),Drama|Romance
933941582816,Company Man (2000),Comedy
933941585905,"Price of Milk, The (2000)",Comedy|Drama|Fantasy|Romance
933941590740,Monkeybone (2001),Animation|Comedy|Fantasy
933941593427,3000 Miles to Graceland (2001),Action|Thriller
933941599624,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance
933941602643,"Mexican, The (2001)",Action|Comedy
933941606164,"Caveman's Valentine, The (2001)",Drama
933941608990,Series 7: The Contenders (2001),Action|Drama
933941615109,15 Minutes (2001),Thriller
933941618954,Get Over It (2001),Comedy|Romance
933941624393,Long Night's Journey Into Day (2000),Documentary
933941625579,Avalon (1990),Drama
933941632375,Gray's Anatomy (1996),Comedy|Drama
933941633375,Of Mice and Men (1939),Drama
933941639265,Reform School Girls (1986),Action|Drama
933941641418,Tapeheads (1988),Comedy
933941648105,"Bishop's Wife, The (1947)",Comedy|Drama|Romance
933941653158,Lilies of the Field (1963),Drama
933941654425,"Greatest Story Ever Told, The (1965)",Drama
933941659561,Elmer Gantry (1960),Drama
933941662575,Alfie (1966),Comedy|Drama|Romance
933941668100,"Fantasticks, The (1995)",Musical
933941670923,I Know Where I'm Going! (1945),Drama|Romance|War
933941677335,"Abominable Dr. Phibes, The (1971)",Horror|Mystery
933941680098,Real Life (1979),Comedy
933941685340,Battle Beyond the Stars (1980),Sci-Fi
933941690364,Double Impact (1991),Action
933941692956,Fuzz (1972),Drama
933941695196,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama
933941701435,Losin' It (1983),Comedy
933941706531,Mermaids (1990),Comedy|Drama|Romance
933941707504,Navy Seals (1990),Action|Adventure|War
933941711398,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
933941715048,Reversal of Fortune (1990),Drama
933941722055,Death on the Nile (1978),Crime|Mystery
933941726700,Revenge of the Nerds (1984),Comedy
933941728866,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy
933941734748,4 Little Girls (1997),Documentary
933941738123,River's Edge (1986),Crime|Drama
933941741830,Girls Just Want to Have Fun (1985),Comedy
933941747495,"Longest Yard, The (1974)",Comedy
933941749518,Necessary Roughness (1991),Comedy
933941754636,Enemy at the Gates (2001),Drama|War
933941757841,Exit Wounds (2001),Action|Thriller
933941762953,"Dish, The (2001)",Comedy
933941765333,Memento (2000),Mystery|Thriller
933941770725,Heartbreakers (2001),Comedy|Crime|Romance
933941773842,Say It Isn't So (2001),Comedy|Romance
933941776872,Someone Like You (2001),Comedy|Romance
933941783089,Spy Kids (2001),Action|Adventure|Children|Comedy
933941785090,Tomcats (2001),Comedy
933941792087,"Tailor of Panama, The (2001)",Drama|Thriller
933941794676,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
933941797496,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary
933941803509,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary
933941806163,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
933941811655,Blow (2001),Crime|Drama
933941817284,Just Visiting (2001),Comedy|Fantasy
933941819083,Pokémon 3: The Movie (2001),Animation|Children
933941823245,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller
933941828559,Brigham City (2001),Crime|Drama|Mystery
933941833369,Bridget Jones's Diary (2001),Comedy|Drama|Romance
933941834080,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
933941841250,Josie and the Pussycats (2001),Comedy
933941843886,Chopper (2000),Drama|Thriller
933941849852,"Circle, The (Dayereh) (2000)",Drama
933941851738,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
933941854324,Freddy Got Fingered (2001),Comedy
933941860416,"Center of the World, The (2001)",Drama
933941863308,"Luzhin Defence, The (2000)",Drama|Romance
933941868756,"Visit, The (2000)",Drama
933941874509,Scarface (1983),Action|Crime|Drama
933941878611,Days of Wine and Roses (1962),Drama
933941881281,Driven (2001),Action|Thriller
933941885947,One Night at McCool's (2001),Comedy
933941889763,Town & Country (2001),Comedy
933941892964,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
933941897411,Under the Sand (2000),Drama
933941901666,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
933941905295,Lost in America (1985),Comedy
933941910831,Triumph of the Will (Triumph des Willens) (1934),Documentary
933941913592,"World According to Garp, The (1982)",Comedy|Drama|Romance
933941919720,Fellini Satyricon (1969),Drama|Fantasy
933941923544,Frankie and Johnny (1966),Comedy
933941927093,Frankie and Johnny (1991),Comedy|Romance
933941928113,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama
933941932493,For the Boys (1991),Comedy|Drama|Musical
933941939865,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
933941940769,Norma Rae (1979),Drama
933941946535,Summer Rental (1985),Comedy
933941951779,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical
933941952566,Love Story (1970),Drama|Romance
933941959511,Pelle the Conqueror (Pelle erobreren) (1987),Drama
933941962488,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
933941965050,"Knight's Tale, A (2001)",Action|Comedy|Romance
933941970406,Bread and Roses (2000),Drama
933941973777,Startup.com (2001),Documentary
933941981009,Angel Eyes (2001),Romance|Thriller
933941985062,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
933941988759,"Fast Food, Fast Women (2000)",Comedy|Romance
933941992619,Moulin Rouge (2001),Drama|Musical|Romance
933941995197,Pearl Harbor (2001),Action|Drama|Romance|War
933942001033,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
933942001971,"Man Who Cried, The (2000)",Drama
933942006274,Ice Castles (1978),Drama
933942011116,Love Potion #9 (1992),Comedy|Romance
933942016860,City Slickers (1991),Comedy|Western
933942020138,Eight Men Out (1988),Drama
933942025905,"Horse Soldiers, The (1959)",Adventure|War|Western
933942028665,"Night, The (Notte, La) (1960)",Drama
933942034261,Mississippi Burning (1988),Crime|Drama|Thriller
933942037572,"Magnificent Seven, The (1960)",Adventure|Western
933942040307,Rio Bravo (1959),Western
933942043028,Throw Momma from the Train (1987),Comedy|Crime
933942050482,Yi Yi (2000),Drama
933942053978,"Sand Pebbles, The (1966)",Drama|Romance|War
933942055573,Twelve O'Clock High (1949),Drama|War
933942059022,Von Ryan's Express (1965),Action|Adventure|Drama|War
933942064307,"Animal, The (2001)",Comedy
933942069147,Big Eden (2000),Drama|Romance
933942073492,Evolution (2001),Comedy|Sci-Fi
933942077959,Swordfish (2001),Action|Crime|Drama
933942080025,"Anniversary Party, The (2001)",Drama
933942085515,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama
933942087956,Catch-22 (1970),Comedy|War
933942092251,Forgotten Silver (1996),Comedy|Documentary
933942096587,Point Break (1991),Action|Crime|Thriller
933942103620,Uncommon Valor (1983),Action|War
933942104800,Unlawful Entry (1992),Crime|Thriller
933942111703,Youngblood (1986),Action|Drama
933942112578,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance
933942117354,How to Marry a Millionaire (1953),Comedy|Drama|Romance
933942124542,"Seven Year Itch, The (1955)",Comedy
933942126467,Tootsie (1982),Comedy|Romance
933942129846,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
933942135726,Lara Croft: Tomb Raider (2001),Action|Adventure
933942138848,Dr. Dolittle 2 (2001),Comedy
933942141352,"Fast and the Furious, The (2001)",Action|Crime|Thriller
933942148065,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
933942150105,Baby Boy (2001),Crime|Drama
933942154340,Crazy/Beautiful (2001),Drama|Romance
933942160939,Pootie Tang (2001),Comedy
933942162166,Let It Snow (1999),Comedy|Romance
933942167886,Sexy Beast (2000),Crime|Drama
933942171510,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance
933942176894,"Closet, The (Placard, Le) (2001)",Comedy
933942179498,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller
933942184033,Lumumba (2000),Drama
933942188084,Cats & Dogs (2001),Children|Comedy
933942193408,Kiss of the Dragon (2001),Action
933942197404,Scary Movie 2 (2001),Comedy
933942198580,Lost and Delirious (2001),Drama
933942203993,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller
933942206907,Alice (1990),Comedy|Drama|Fantasy|Romance
933942211867,Another Woman (1988),Drama
933942216167,Beach Blanket Bingo (1965),Comedy|Musical
933942221532,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime
933942223036,"Cannonball Run, The (1981)",Action|Comedy
933942229388,Cannonball Run II (1984),Action|Comedy
933942231921,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama
933942236647,Dr. Goldfoot and the Bikini Machine (1965),Comedy
933942241621,"Fall of the House of Usher, The (House of Usher) (1960)",Horror
933942246436,Faust (1926),Drama|Fantasy|Horror
933942249790,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
933942252882,Salvador (1986),Drama|Thriller|War
933942257960,September (1987),Drama
933942263779,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller
933942267448,Something Wild (1986),Comedy|Crime|Drama
933942268489,"Thing with Two Heads, The (1972)",Comedy|Horror|Sci-Fi
933942272906,All That Heaven Allows (1955),Drama|Romance
933942277042,"Barefoot Contessa, The (1954)",Drama
933942282226,Cries and Whispers (Viskningar och rop) (1972),Drama
933942288270,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
933942291479,Kiss Me Deadly (1955),Film-Noir
933942294395,"Lion in Winter, The (1968)",Drama
933942298293,"Misfits, The (1961)",Comedy|Drama|Romance|Western
933942302725,Moby Dick (1956),Drama
933942305668,Sweet Smell of Success (1957),Drama|Film-Noir
933942311772,Written on the Wind (1956),Drama
933942314302,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller
933942318445,Obsession (1976),Mystery|Thriller
933942321745,Suspiria (1977),Horror
933942328627,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller
933942330349,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
933942334446,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller
933942339844,Game of Death (1978),Action
933942345442,"Last Dragon, The (1985)",Action|Comedy|Drama
933942349674,Outland (1981),Action|Sci-Fi|Thriller
933942350521,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime
933942355219,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX
933942358923,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
933942364053,Legally Blonde (2001),Comedy|Romance
933942369898,"Score, The (2001)",Action|Drama
933942372318,Adanggaman (2000),Drama
933942375336,Bully (2001),Crime|Drama|Thriller
933942379312,Jump Tomorrow (2001),Comedy|Drama|Romance
933942383030,Made (2001),Comedy
933942389856,Michael Jordan to the Max (2000),Documentary|IMAX
933942394545,More (1998),Animation|Drama|Sci-Fi|IMAX
933942396468,Africa: The Serengeti (1994),Documentary|IMAX
933942401329,Alaska: Spirit of the Wild (1997),Documentary|IMAX
933942406958,18 Again! (1988),Comedy|Fantasy
933942408958,1969 (1988),Drama|War
933942412760,"Accidental Tourist, The (1988)",Comedy|Drama|Romance
933942416728,"Accused, The (1988)",Drama
933942420998,Above the Law (1988),Action|Crime|Drama
933942426531,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
933942431573,Ariel (1988),Drama
933942434959,Arthur 2: On the Rocks (1988),Comedy|Romance
933942438024,Bat*21 (1988),Drama|War
933942442410,Beaches (1988),Comedy|Drama|Musical
933942444887,"Beast of War, The (Beast, The) (1988)",Drama|War
933942451522,Big Business (1988),Comedy
933942454997,Big Top Pee-Wee (1988),Adventure|Children|Comedy
933942458295,Biloxi Blues (1988),Comedy|Drama
933942463039,"Blob, The (1988)",Horror|Sci-Fi
933942466972,"Bright Lights, Big City (1988)",Drama
933942470690,Caddyshack II (1988),Comedy
933942475775,Camille Claudel (1988),Drama
933942478392,Cocktail (1988),Drama|Romance
933942480956,Colors (1988),Action|Crime|Drama
933942486253,Coming to America (1988),Comedy|Romance
933942489911,"Couch Trip, The (1988)",Comedy
933942496454,Critters (1986),Comedy|Sci-Fi
933942499983,Crossing Delancey (1988),Comedy|Romance
933942502371,D.O.A. (1988),Film-Noir|Mystery|Thriller
933942508717,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi
933942511393,"Dead Pool, The (1988)",Action|Crime|Thriller
933942516282,Dirty Rotten Scoundrels (1988),Comedy
933942518785,Drowning by Numbers (1988),Comedy|Drama
933942524242,Ernest Saves Christmas (1988),Children|Comedy
933941477386,Feds (1988),Comedy
933941483241,For Keeps (1988),Drama|Romance
933941486833,Frantic (1988),Crime|Mystery|Thriller
933941492132,Gorillas in the Mist (1988),Drama
933941494251,"Great Outdoors, The (1988)",Comedy
933941498267,High Spirits (1988),Comedy
933941503628,Johnny Be Good (1988),Comedy
933941506978,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller
933941511473,The Lair of the White Worm (1988),Comedy|Horror
933941516047,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
933941519934,License to Drive (1988),Comedy
933941525187,Little Nikita (1988),Drama
933941530310,Masquerade (1988),Mystery|Romance|Thriller
933941534245,Milagro Beanfield War (1988),Comedy|Drama|Fantasy
933941535023,Moon Over Parador (1988),Comedy
933941539320,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi
933941545359,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance
933941549608,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
933941553112,Red Heat (1988),Action
933941555521,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi
933941560539,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
933941563912,"Man from Snowy River, The (1982)",Drama|Romance|Western
933941570530,Running on Empty (1988),Drama
933941574619,"Serpent and the Rainbow, The (1988)",Horror
933941578429,Short Circuit 2 (1988),Comedy|Sci-Fi
933941581442,Short Circuit (1986),Comedy|Sci-Fi
933941587039,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller
933941588804,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller
933941593758,They Live (1988),Action|Sci-Fi|Thriller
933941597627,Tucker: The Man and His Dream (1988),Drama
933941601923,Twins (1988),Comedy
933941604489,Without a Clue (1988),Comedy|Mystery
933941612322,Young Einstein (1988),Comedy
933941614611,Always (1989),Drama|Fantasy|Romance
933941619211,American Ninja (1985),Action|Adventure
933941622485,Best of the Best (1989),Action
933941627153,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
933941631128,Black Rain (1989),Action|Crime|Drama
933941635399,Blaze (1989),Comedy|Drama
933941637156,Blind Fury (1989),Action|Thriller
933941643010,Casualties of War (1989),Drama|War
933941648746,Chances Are (1989),Comedy|Romance
933941653475,Cyborg (1989),Action|Sci-Fi
933941656136,Dad (1989),Drama
933941659858,Disorganized Crime (1989),Action|Comedy
933941663367,Dream a Little Dream (1989),Comedy|Drama|Romance
933941667581,"Dream Team, The (1989)",Comedy
933941673409,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
933941677804,Eddie and the Cruisers (1983),Drama|Musical|Mystery
933941678445,Erik the Viking (1989),Adventure|Comedy|Fantasy
933941682497,Family Business (1989),Comedy
933941689230,Farewell to the King (1989),Action|War
933941692298,Fat Man and Little Boy (1989),Drama
933941695560,Gleaming the Cube (1989),Action|Drama|Mystery
933941699643,Great Balls of Fire! (1989),Drama
933941706509,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama
933941709328,Harlem Nights (1989),Comedy|Crime|Romance
933941713883,Her Alibi (1989),Comedy|Romance
933941717408,How to Get Ahead in Advertising (1989),Comedy|Fantasy
933941722178,"Innocent Man, An (1989)",Crime|Drama
933941723604,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller
933941730596,Johnny Handsome (1989),Crime|Drama
933941733349,Jesus of Montreal (Jésus de Montréal) (1989),Drama
933941735819,K-9 (1989),Action|Comedy|Crime
933941743585,Kickboxer (1989),Action
933941747413,Last Exit to Brooklyn (1989),Drama
933941749119,Lean on Me (1989),Drama
933941752401,Let It Ride (1989),Comedy
933941759488,Little Monsters (1989),Comedy
933941763757,Look Who's Talking (1989),Comedy|Romance
933941766441,Loverboy (1989),Comedy
933941771720,Major League (1989),Comedy
933941772606,Meet the Feebles (1989),Animation|Comedy|Musical
933941776459,Millennium (1989),Drama|Sci-Fi|Thriller
933941783864,Miracle Mile (1989),Drama|Romance|Sci-Fi
933941785939,New York Stories (1989),Comedy|Drama
933941789624,Next of Kin (1989),Action|Crime|Thriller
933941792849,No Holds Barred (1989),Action
933941800066,"Package, The (1989)",Action|Thriller
933941803477,Penn & Teller Get Killed (1989),Adventure|Comedy
933941807890,Pink Cadillac (1989),Action|Comedy|Drama
933941811415,"Punisher, The (1989)",Action
933941816518,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
933941819367,America's Sweethearts (2001),Comedy|Romance
933941822607,Brother (2000),Action|Crime|Thriller
933941826082,Ghost World (2001),Comedy|Drama
933941833656,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
933941833992,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
933941838041,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance
933941843678,Cure (1997),Crime|Horror|Thriller
933941847529,Greenfingers (2000),Comedy|Drama
933941853397,Wet Hot American Summer (2001),Comedy
933941857301,"Return of the Musketeers, The (1989)",Adventure|Comedy
933941860973,Road House (1989),Action|Drama
933941865417,Santa Sangre (1989),Drama|Horror|Mystery|Thriller
933941868613,Scenes from the Class Struggle in Beverly Hills (1989),Comedy
933941871411,Sea of Love (1989),Crime|Drama|Thriller
933941875711,"See No Evil, Hear No Evil (1989)",Comedy|Crime
933941879465,She's Out of Control (1989),Comedy
933941884182,Skin Deep (1989),Comedy
933941887061,"Stepfather, The (1987)",Horror|Thriller
933941892784,Sweetie (1989),Drama
933941898783,"Tall Guy, The (1989)",Comedy|Romance
933941903086,Tango & Cash (1989),Action|Comedy|Crime|Thriller
933941906400,Three Fugitives (1989),Action|Comedy
933941911172,Troop Beverly Hills (1989),Comedy
933941913478,Turner & Hooch (1989),Comedy|Crime
933941917644,UHF (1989),Comedy
933941921984,Uncle Buck (1989),Comedy
933941925864,"War of the Roses, The (1989)",Comedy|Drama
933941929562,"Wizard, The (1989)",Adventure|Children|Comedy|Drama
933941932862,Weekend at Bernie's II (1993),Adventure|Comedy
933941936948,Billy Liar (1963),Comedy
933941943010,Black Robe (1991),Adventure|Drama
933941947465,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",Mystery|Thriller
933941951620,"Cotton Club, The (1984)",Crime|Musical
933941954126,Who'll Stop the Rain (1978),Crime|Drama
933941960390,Basket Case (1982),Comedy|Horror
933941963596,Original Sin (2001),Drama|Romance|Thriller
933941965175,"Princess Diaries, The (2001)",Children|Comedy|Romance
933941972518,Rush Hour 2 (2001),Action|Comedy
933941973960,Chocolat (1988),Drama
933941977295,Hatari! (1962),Adventure|Comedy
933941984536,"Cage aux Folles, La (1978)",Comedy
933941988471,Marat/Sade (1966),Drama|Musical
933941992777,Paint Your Wagon (1969),Comedy|Musical|Western
933941993989,"Shootist, The (1976)",Drama|Western
933941998992,Theremin: An Electronic Odyssey (1993),Documentary
933942003723,Altered States (1980),Drama|Sci-Fi
933942008611,Any Which Way You Can (1980),Comedy
933942011267,"Awakening, The (1980)",Horror
933942017267,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy
933942021498,American Pie 2 (2001),Comedy
933942022553,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
933942029844,"Others, The (2001)",Drama|Horror|Mystery|Thriller
933942033084,American Outlaws (2001),Action|Comedy|Western
933942036502,All Over the Guy (2001),Comedy
933942041675,"Deep End, The (2001)",Drama
933942045724,Session 9 (2001),Horror|Thriller
933942050397,Captain Corelli's Mandolin (2001),Drama|Romance|War
933942050925,Rat Race (2001),Comedy
933942055121,Bubble Boy (2001),Comedy
933942059719,"Curse of the Jade Scorpion, The (2001)",Comedy
933942065738,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
933942069378,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller
933942071952,Summer Catch (2001),Comedy|Drama|Romance
933942077534,Happy Accidents (2000),Romance|Sci-Fi
933942083250,Maybe Baby (2000),Comedy|Romance
933942084370,Together (Tillsammans) (2000),Comedy|Drama|Romance
933942091001,Tortilla Soup (2001),Comedy|Romance
933942092612,Jeepers Creepers (2001),Horror
933942096101,O (2001),Drama
933942102778,3 Ninjas (1992),Action|Children|Comedy
933942105624,3 Ninjas Kick Back (1994),Action|Children|Comedy
933942111097,3 Ninjas Knuckle Up (1995),Action|Children
933942115679,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
933942119927,"Musketeer, The (2001)",Action|Adventure|Drama|Romance
933942121741,Rock Star (2001),Comedy|Drama|Musical
933942126133,Two Can Play That Game (2001),Comedy|Drama
933942132294,L.I.E. (2001),Drama
933942133465,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance
933942137719,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary
933942142634,"Glass House, The (2001)",Thriller
933942145235,Hardball (2001),Drama
933942153138,Dinner Rush (2000),Drama
933942156659,Haiku Tunnel (2001),Comedy
933942158233,Big Trouble (2002),Comedy|Crime
933942163921,Glitter (2001),Drama|Musical|Romance
933942166859,Training Day (2001),Crime|Drama|Thriller
933942173453,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi
933942177529,Liam (2000),Drama
933942179843,Sidewalks of New York (2001),Comedy|Romance
933942183404,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary
933942189371,"French Lieutenant's Woman, The (1981)",Drama
933942191237,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western
933942196116,"Legend of Hell House, The (1973)",Horror|Thriller
933942201787,Little Man Tate (1991),Drama
933942203052,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance
933942210364,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller
933942214262,13 Ghosts (1960),Horror
933942217094,Opera (1987),Crime|Horror|Mystery
933942221175,Father Goose (1964),Adventure|Comedy|Romance|War
933942225854,"Grass Is Greener, The (1960)",Comedy|Romance
933942230255,Indiscreet (1958),Comedy|Romance
933942233135,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime
933942238908,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller
933942241557,"Little Foxes, The (1941)",Drama
933942246538,Operation Petticoat (1959),Action|Comedy|Romance|War
933942248036,Play Misty for Me (1971),Drama|Thriller
933942253838,Pocketful of Miracles (1961),Comedy|Drama
933942257486,"Vanishing, The (1993)",Mystery|Thriller
933942263206,Silkwood (1983),Drama
933942264642,I Never Promised You a Rose Garden (1977),Drama
933942269341,Quadrophenia (1979),Drama|Musical
933942272775,SpaceCamp (1986),Adventure|Sci-Fi
933942279610,When Worlds Collide (1951),Sci-Fi
933942282113,Don't Say a Word (2001),Thriller
933942284447,Hearts in Atlantis (2001),Drama
933942291614,Zoolander (2001),Comedy
933942292755,Extreme Days (2001),Action|Adventure|Comedy|Drama
933942297008,Joy Ride (2001),Adventure|Thriller
933942304238,Max Keeble's Big Move (2001),Children|Comedy
933942306961,Serendipity (2001),Comedy|Romance
933942310080,"Swamp, The (Ciénaga, La) (2001)",Comedy|Drama
933942316328,"Big Red One, The (1980)",Action|Adventure|Drama|War
933942318132,"Boogeyman, The (1980)",Horror
933942324065,"Party, The (Boum, La) (1980)",Comedy|Romance
933942325398,Brubaker (1980),Crime|Drama
933942332469,Can't Stop the Music (1980),Comedy|Musical
933942336038,"Changeling, The (1980)",Horror|Mystery|Thriller
933942340933,Coal Miner's Daughter (1980),Drama
933942342585,"Competition, The (1980)",Drama|Romance
